"fp","target","rank","repeat"
"rf_rdk7","36","1","11"
"rf_rdk7","36","1","12"
"rf_rdk7","36","1","13"
"rf_rdk7","36","1","14"
"rf_rdk7","36","1","15"
"rf_rdk7","36","1","16"
"rf_rdk7","36","1","17"
"rf_rdk7","36","1","18"
"rf_rdk7","36","1","19"
"rf_rdk7","36","1","20"
"rf_rdk7","36","1","21"
"rf_rdk7","36","1","22"
"rf_rdk7","36","1","23"
"rf_rdk7","36","1","24"
"rf_rdk7","36","1","25"
"rf_rdk7","36","1","26"
"rf_rdk7","36","1","27"
"rf_rdk7","36","1","28"
"rf_rdk7","36","1","29"
"rf_rdk7","36","1","30"
"rf_rdk7","36","1","31"
"rf_rdk7","36","1","32"
"rf_rdk7","36","1","33"
"rf_rdk7","36","1","34"
"rf_rdk7","36","1","35"
"rf_rdk7","36","1","36"
"rf_rdk7","36","1","37"
"rf_rdk7","36","1","38"
"rf_rdk7","36","1","39"
"rf_rdk7","36","1","40"
"rf_rdk7","36","1","41"
"rf_rdk7","36","1","42"
"rf_rdk7","36","1","43"
"rf_rdk7","36","1","44"
"rf_rdk7","36","1","45"
"rf_rdk7","36","1","46"
"rf_rdk7","36","1","47"
"rf_rdk7","36","1","48"
"rf_rdk7","36","1","49"
"rf_rdk7","36","1","50"
"rf_rdk7","43","1","1"
"rf_rdk7","43","1","2"
"rf_rdk7","43","1","3"
"rf_rdk7","43","1","4"
"rf_rdk7","43","1","5"
"rf_rdk7","43","1","6"
"rf_rdk7","43","1","7"
"rf_rdk7","43","1","8"
"rf_rdk7","43","1","9"
"rf_rdk7","43","1","10"
"rf_rdk7","43","1","11"
"rf_rdk7","43","1","12"
"rf_rdk7","43","1","13"
"rf_rdk7","43","1","14"
"rf_rdk7","43","1","15"
"rf_rdk7","43","1","16"
"rf_rdk7","43","1","17"
"rf_rdk7","43","1","18"
"rf_rdk7","43","1","19"
"rf_rdk7","43","1","20"
"rf_rdk7","43","1","21"
"rf_rdk7","43","1","22"
"rf_rdk7","43","1","23"
"rf_rdk7","43","1","24"
"rf_rdk7","43","1","25"
"rf_rdk7","43","1","26"
"rf_rdk7","43","1","27"
"rf_rdk7","43","1","28"
"rf_rdk7","43","1","29"
"rf_rdk7","43","1","30"
"rf_rdk7","43","1","31"
"rf_rdk7","43","1","32"
"rf_rdk7","43","1","33"
"rf_rdk7","43","1","34"
"rf_rdk7","43","1","35"
"rf_rdk7","43","1","36"
"rf_rdk7","43","1","37"
"rf_rdk7","43","1","38"
"rf_rdk7","43","1","39"
"rf_rdk7","43","1","40"
"rf_rdk7","43","1","41"
"rf_rdk7","43","1","42"
"rf_rdk7","43","1","43"
"rf_rdk7","43","1","44"
"rf_rdk7","43","1","45"
"rf_rdk7","43","1","46"
"rf_rdk7","43","1","47"
"rf_rdk7","43","1","48"
"rf_rdk7","43","1","49"
"rf_rdk7","43","1","50"
"rf_rdk7","219","1","1"
"rf_rdk7","219","1","2"
"rf_rdk7","219","1","3"
"rf_rdk7","219","1","4"
"rf_rdk7","219","1","5"
"rf_rdk7","219","1","6"
"rf_rdk7","219","1","7"
"rf_rdk7","219","1","8"
"rf_rdk7","219","1","9"
"rf_rdk7","219","1","10"
"rf_rdk7","219","1","11"
"rf_rdk7","219","1","12"
"rf_rdk7","219","1","13"
"rf_rdk7","219","1","14"
"rf_rdk7","219","1","15"
"rf_rdk7","219","1","16"
"rf_rdk7","219","1","17"
"rf_rdk7","219","1","18"
"rf_rdk7","219","1","19"
"rf_rdk7","219","1","20"
"rf_rdk7","219","1","21"
"rf_rdk7","219","1","22"
"rf_rdk7","219","1","23"
"rf_rdk7","219","1","24"
"rf_rdk7","219","1","25"
"rf_rdk7","219","1","26"
"rf_rdk7","219","1","27"
"rf_rdk7","219","1","28"
"rf_rdk7","219","1","29"
"rf_rdk7","219","1","30"
"rf_rdk7","219","1","31"
"rf_rdk7","219","1","32"
"rf_rdk7","219","1","33"
"rf_rdk7","219","1","34"
"rf_rdk7","219","1","35"
"rf_rdk7","219","1","36"
"rf_rdk7","219","1","37"
"rf_rdk7","219","1","38"
"rf_rdk7","219","1","39"
"rf_rdk7","219","1","40"
"rf_rdk7","219","1","41"
"rf_rdk7","219","1","42"
"rf_rdk7","219","1","43"
"rf_rdk7","219","1","44"
"rf_rdk7","219","1","45"
"rf_rdk7","219","1","46"
"rf_rdk7","219","1","47"
"rf_rdk7","219","1","48"
"rf_rdk7","219","1","49"
"rf_rdk7","219","1","50"
"rf_rdk7","130","1","1"
"rf_rdk7","130","1","2"
"rf_rdk7","130","1","3"
"rf_rdk7","130","1","4"
"rf_rdk7","130","1","5"
"rf_rdk7","130","1","6"
"rf_rdk7","130","1","7"
"rf_rdk7","130","1","8"
"rf_rdk7","130","1","9"
"rf_rdk7","130","1","10"
"rf_rdk7","130","1","11"
"rf_rdk7","130","1","12"
"rf_rdk7","130","1","13"
"rf_rdk7","130","1","14"
"rf_rdk7","130","1","15"
"rf_rdk7","130","1","16"
"rf_rdk7","130","1","17"
"rf_rdk7","130","1","18"
"rf_rdk7","130","1","19"
"rf_rdk7","130","1","20"
"rf_rdk7","130","1","21"
"rf_rdk7","130","1","22"
"rf_rdk7","130","1","23"
"rf_rdk7","130","1","24"
"rf_rdk7","130","1","25"
"rf_rdk7","130","1","26"
"rf_rdk7","130","1","27"
"rf_rdk7","130","1","28"
"rf_rdk7","130","1","29"
"rf_rdk7","130","1","30"
"rf_rdk7","130","1","31"
"rf_rdk7","130","1","32"
"rf_rdk7","130","1","33"
"rf_rdk7","130","1","34"
"rf_rdk7","130","1","35"
"rf_rdk7","130","1","36"
"rf_rdk7","130","1","37"
"rf_rdk7","130","1","38"
"rf_rdk7","130","1","39"
"rf_rdk7","130","1","40"
"rf_rdk7","130","1","41"
"rf_rdk7","130","1","42"
"rf_rdk7","130","1","43"
"rf_rdk7","130","1","44"
"rf_rdk7","130","1","45"
"rf_rdk7","130","1","46"
"rf_rdk7","130","1","47"
"rf_rdk7","130","1","48"
"rf_rdk7","130","1","49"
"rf_rdk7","130","1","50"
"rf_rdk7","105","1","1"
"rf_rdk7","105","1","2"
"rf_rdk7","105","1","3"
"rf_rdk7","105","1","4"
"rf_rdk7","105","1","5"
"rf_rdk7","105","1","6"
"rf_rdk7","105","1","7"
"rf_rdk7","105","1","8"
"rf_rdk7","105","1","9"
"rf_rdk7","105","1","10"
"rf_rdk7","105","1","11"
"rf_rdk7","105","1","12"
"rf_rdk7","105","1","13"
"rf_rdk7","105","1","14"
"rf_rdk7","105","1","15"
"rf_rdk7","105","1","16"
"rf_rdk7","105","1","17"
"rf_rdk7","105","1","18"
"rf_rdk7","105","1","19"
"rf_rdk7","105","1","20"
"rf_rdk7","105","1","21"
"rf_rdk7","105","1","22"
"rf_rdk7","105","1","23"
"rf_rdk7","105","1","24"
"rf_rdk7","105","1","25"
"rf_rdk7","105","1","26"
"rf_rdk7","105","1","27"
"rf_rdk7","105","1","28"
"rf_rdk7","105","1","29"
"rf_rdk7","105","1","30"
"rf_rdk7","105","1","31"
"rf_rdk7","105","1","32"
"rf_rdk7","105","1","33"
"rf_rdk7","105","1","34"
"rf_rdk7","105","1","35"
"rf_rdk7","105","1","36"
"rf_rdk7","105","1","37"
"rf_rdk7","105","1","38"
"rf_rdk7","105","1","39"
"rf_rdk7","105","1","40"
"rf_rdk7","105","1","41"
"rf_rdk7","105","1","42"
"rf_rdk7","105","1","43"
"rf_rdk7","105","1","44"
"rf_rdk7","105","1","45"
"rf_rdk7","105","1","46"
"rf_rdk7","105","1","47"
"rf_rdk7","105","1","48"
"rf_rdk7","105","1","49"
"rf_rdk7","105","1","50"
"rf_rdk7","11336","1","1"
"rf_rdk7","11336","1","2"
"rf_rdk7","11336","1","3"
"rf_rdk7","11336","1","4"
"rf_rdk7","11336","1","5"
"rf_rdk7","11336","1","6"
"rf_rdk7","11336","1","7"
"rf_rdk7","11336","1","8"
"rf_rdk7","11336","1","9"
"rf_rdk7","11336","1","10"
"rf_rdk7","11336","1","11"
"rf_rdk7","11336","1","12"
"rf_rdk7","11336","1","13"
"rf_rdk7","11336","1","14"
"rf_rdk7","11336","1","15"
"rf_rdk7","11336","1","16"
"rf_rdk7","11336","1","17"
"rf_rdk7","11336","1","18"
"rf_rdk7","11336","1","19"
"rf_rdk7","11336","1","20"
"rf_rdk7","11336","1","21"
"rf_rdk7","11336","1","22"
"rf_rdk7","11336","1","23"
"rf_rdk7","11336","1","24"
"rf_rdk7","11336","1","25"
"rf_rdk7","11336","1","26"
"rf_rdk7","11336","1","27"
"rf_rdk7","11336","1","28"
"rf_rdk7","11336","1","29"
"rf_rdk7","11336","1","30"
"rf_rdk7","11336","1","31"
"rf_rdk7","11336","1","32"
"rf_rdk7","11336","1","33"
"rf_rdk7","11336","1","34"
"rf_rdk7","11336","1","35"
"rf_rdk7","11336","1","36"
"rf_rdk7","11336","1","37"
"rf_rdk7","11336","1","38"
"rf_rdk7","11336","1","39"
"rf_rdk7","11336","1","40"
"rf_rdk7","11336","1","41"
"rf_rdk7","11336","1","42"
"rf_rdk7","11336","1","43"
"rf_rdk7","11336","1","44"
"rf_rdk7","11336","1","45"
"rf_rdk7","11336","1","46"
"rf_rdk7","11336","1","47"
"rf_rdk7","11336","1","48"
"rf_rdk7","11336","1","49"
"rf_rdk7","11336","1","50"
"rf_rdk7","20174","1","1"
"rf_rdk7","20174","1","2"
"rf_rdk7","20174","1","3"
"rf_rdk7","20174","1","4"
"rf_rdk7","20174","1","5"
"rf_rdk7","20174","1","6"
"rf_rdk7","20174","1","7"
"rf_rdk7","20174","1","8"
"rf_rdk7","20174","1","9"
"rf_rdk7","20174","1","10"
"rf_rdk7","20174","1","11"
"rf_rdk7","20174","1","12"
"rf_rdk7","20174","1","13"
"rf_rdk7","20174","1","14"
"rf_rdk7","20174","1","15"
"rf_rdk7","20174","1","16"
"rf_rdk7","20174","1","17"
"rf_rdk7","20174","1","18"
"rf_rdk7","20174","1","19"
"rf_rdk7","20174","1","20"
"rf_rdk7","20174","1","21"
"rf_rdk7","20174","1","22"
"rf_rdk7","20174","1","23"
"rf_rdk7","20174","1","24"
"rf_rdk7","20174","1","25"
"rf_rdk7","20174","1","26"
"rf_rdk7","20174","1","27"
"rf_rdk7","20174","1","28"
"rf_rdk7","20174","1","29"
"rf_rdk7","20174","1","30"
"rf_rdk7","20174","1","31"
"rf_rdk7","20174","1","32"
"rf_rdk7","20174","1","33"
"rf_rdk7","20174","1","34"
"rf_rdk7","20174","1","35"
"rf_rdk7","20174","1","36"
"rf_rdk7","20174","1","37"
"rf_rdk7","20174","1","38"
"rf_rdk7","20174","1","39"
"rf_rdk7","20174","1","40"
"rf_rdk7","20174","1","41"
"rf_rdk7","20174","1","42"
"rf_rdk7","20174","1","43"
"rf_rdk7","20174","1","44"
"rf_rdk7","20174","1","45"
"rf_rdk7","20174","1","46"
"rf_rdk7","20174","1","47"
"rf_rdk7","20174","1","48"
"rf_rdk7","20174","1","49"
"rf_rdk7","20174","1","50"
"rf_rdk7","126","1","1"
"rf_rdk7","126","1","2"
"rf_rdk7","126","1","3"
"rf_rdk7","126","1","4"
"rf_rdk7","126","1","5"
"rf_rdk7","126","1","6"
"rf_rdk7","126","1","7"
"rf_rdk7","126","1","8"
"rf_rdk7","126","1","9"
"rf_rdk7","126","1","10"
"rf_rdk7","126","1","11"
"rf_rdk7","126","1","12"
"rf_rdk7","126","1","13"
"rf_rdk7","126","1","14"
"rf_rdk7","126","1","15"
"rf_rdk7","126","1","16"
"rf_rdk7","126","1","17"
"rf_rdk7","126","1","18"
"rf_rdk7","126","1","19"
"rf_rdk7","126","1","20"
"rf_rdk7","126","1","21"
"rf_rdk7","126","1","22"
"rf_rdk7","126","1","23"
"rf_rdk7","126","1","24"
"rf_rdk7","126","1","25"
"rf_rdk7","126","1","26"
"rf_rdk7","126","1","27"
"rf_rdk7","126","1","28"
"rf_rdk7","126","1","29"
"rf_rdk7","126","1","30"
"rf_rdk7","126","1","31"
"rf_rdk7","126","1","32"
"rf_rdk7","126","1","33"
"rf_rdk7","126","1","34"
"rf_rdk7","126","1","35"
"rf_rdk7","126","1","36"
"rf_rdk7","126","1","37"
"rf_rdk7","126","1","38"
"rf_rdk7","126","1","39"
"rf_rdk7","126","1","40"
"rf_rdk7","126","1","41"
"rf_rdk7","126","1","42"
"rf_rdk7","126","1","43"
"rf_rdk7","126","1","44"
"rf_rdk7","126","1","45"
"rf_rdk7","126","1","46"
"rf_rdk7","126","1","47"
"rf_rdk7","126","1","48"
"rf_rdk7","126","1","49"
"rf_rdk7","126","1","50"
"rf_rdk7","11225","1","1"
"rf_rdk7","11225","1","2"
"rf_rdk7","11225","1","3"
"rf_rdk7","11225","1","4"
"rf_rdk7","11225","1","5"
"rf_rdk7","11225","1","6"
"rf_rdk7","11225","1","7"
"rf_rdk7","11225","1","8"
"rf_rdk7","11225","1","9"
"rf_rdk7","11225","1","10"
"rf_rdk7","11225","1","11"
"rf_rdk7","11225","1","12"
"rf_rdk7","11225","1","13"
"rf_rdk7","11225","1","14"
"rf_rdk7","11225","1","15"
"rf_rdk7","11225","1","16"
"rf_rdk7","11225","1","17"
"rf_rdk7","11225","1","18"
"rf_rdk7","11225","1","19"
"rf_rdk7","11225","1","20"
"rf_rdk7","11225","1","21"
"rf_rdk7","11225","1","22"
"rf_rdk7","11225","1","23"
"rf_rdk7","11225","1","24"
"rf_rdk7","11225","1","25"
"rf_rdk7","11225","1","26"
"rf_rdk7","11225","1","27"
"rf_rdk7","11225","1","28"
"rf_rdk7","11225","1","29"
"rf_rdk7","11225","1","30"
"rf_rdk7","11225","1","31"
"rf_rdk7","11225","1","32"
"rf_rdk7","11225","1","33"
"rf_rdk7","11225","1","34"
"rf_rdk7","11225","1","35"
"rf_rdk7","11225","1","36"
"rf_rdk7","11225","1","37"
"rf_rdk7","11225","1","38"
"rf_rdk7","11225","1","39"
"rf_rdk7","11225","1","40"
"rf_rdk7","11225","1","41"
"rf_rdk7","11225","1","42"
"rf_rdk7","11225","1","43"
"rf_rdk7","11225","1","44"
"rf_rdk7","11225","1","45"
"rf_rdk7","11225","1","46"
"rf_rdk7","11225","1","47"
"rf_rdk7","11225","1","48"
"rf_rdk7","11225","1","49"
"rf_rdk7","11225","1","50"
"rf_rdk7","12252","1","1"
"rf_rdk7","12252","1","2"
"rf_rdk7","12252","1","3"
"rf_rdk7","12252","1","4"
"rf_rdk7","12252","1","5"
"rf_rdk7","12252","1","6"
"rf_rdk7","12252","1","7"
"rf_rdk7","12252","1","8"
"rf_rdk7","12252","1","9"
"rf_rdk7","12252","1","10"
"rf_rdk7","12252","1","11"
"rf_rdk7","12252","1","12"
"rf_rdk7","12252","1","13"
"rf_rdk7","12252","1","14"
"rf_rdk7","12252","1","15"
"rf_rdk7","12252","1","16"
"rf_rdk7","12252","1","17"
"rf_rdk7","12252","1","18"
"rf_rdk7","12252","1","19"
"rf_rdk7","12252","1","20"
"rf_rdk7","12252","1","21"
"rf_rdk7","12252","1","22"
"rf_rdk7","12252","1","23"
"rf_rdk7","12252","1","24"
"rf_rdk7","12252","1","25"
"rf_rdk7","12252","1","26"
"rf_rdk7","12252","1","27"
"rf_rdk7","12252","1","28"
"rf_rdk7","12252","1","29"
"rf_rdk7","12252","1","30"
"rf_rdk7","12252","1","31"
"rf_rdk7","12252","1","32"
"rf_rdk7","12252","1","33"
"rf_rdk7","12252","1","34"
"rf_rdk7","12252","1","35"
"rf_rdk7","12252","1","36"
"rf_rdk7","12252","1","37"
"rf_rdk7","12252","1","38"
"rf_rdk7","12252","1","39"
"rf_rdk7","12252","1","40"
"rf_rdk7","12252","1","41"
"rf_rdk7","12252","1","42"
"rf_rdk7","12252","1","43"
"rf_rdk7","12252","1","44"
"rf_rdk7","12252","1","45"
"rf_rdk7","12252","1","46"
"rf_rdk7","12252","1","47"
"rf_rdk7","12252","1","48"
"rf_rdk7","12252","1","49"
"rf_rdk7","12252","1","50"
"rf_rdk7","11682","1","1"
"rf_rdk7","11682","1","2"
"rf_rdk7","11682","1","3"
"rf_rdk7","11682","1","4"
"rf_rdk7","11682","1","5"
"rf_rdk7","11682","1","6"
"rf_rdk7","11682","1","7"
"rf_rdk7","11682","1","8"
"rf_rdk7","11682","1","9"
"rf_rdk7","11682","1","10"
"rf_rdk7","11682","1","11"
"rf_rdk7","11682","1","12"
"rf_rdk7","11682","1","13"
"rf_rdk7","11682","1","14"
"rf_rdk7","11682","1","15"
"rf_rdk7","11682","1","16"
"rf_rdk7","11682","1","17"
"rf_rdk7","11682","1","18"
"rf_rdk7","11682","1","19"
"rf_rdk7","11682","1","20"
"rf_rdk7","11682","1","21"
"rf_rdk7","11682","1","22"
"rf_rdk7","11682","1","23"
"rf_rdk7","11682","1","24"
"rf_rdk7","11682","1","25"
"rf_rdk7","11682","1","26"
"rf_rdk7","11682","1","27"
"rf_rdk7","11682","1","28"
"rf_rdk7","11682","1","29"
"rf_rdk7","11682","1","30"
"rf_rdk7","11682","1","31"
"rf_rdk7","11682","1","32"
"rf_rdk7","11682","1","33"
"rf_rdk7","11682","1","34"
"rf_rdk7","11682","1","35"
"rf_rdk7","11682","1","36"
"rf_rdk7","11682","1","37"
"rf_rdk7","11682","1","38"
"rf_rdk7","11682","1","39"
"rf_rdk7","11682","1","40"
"rf_rdk7","11682","1","41"
"rf_rdk7","11682","1","42"
"rf_rdk7","11682","1","43"
"rf_rdk7","11682","1","44"
"rf_rdk7","11682","1","45"
"rf_rdk7","11682","1","46"
"rf_rdk7","11682","1","47"
"rf_rdk7","11682","1","48"
"rf_rdk7","11682","1","49"
"rf_rdk7","11682","1","50"
"rf_rdk7","134","1","1"
"rf_rdk7","134","1","2"
"rf_rdk7","134","1","3"
"rf_rdk7","134","1","4"
"rf_rdk7","134","1","5"
"rf_rdk7","134","1","6"
"rf_rdk7","134","1","7"
"rf_rdk7","134","1","8"
"rf_rdk7","134","1","9"
"rf_rdk7","134","1","10"
"rf_rdk7","134","1","11"
"rf_rdk7","134","1","12"
"rf_rdk7","134","1","13"
"rf_rdk7","134","1","14"
"rf_rdk7","134","1","15"
"rf_rdk7","134","1","16"
"rf_rdk7","134","1","17"
"rf_rdk7","134","1","18"
"rf_rdk7","134","1","19"
"rf_rdk7","134","1","20"
"rf_rdk7","134","1","21"
"rf_rdk7","134","1","22"
"rf_rdk7","134","1","23"
"rf_rdk7","134","1","24"
"rf_rdk7","134","1","25"
"rf_rdk7","134","1","26"
"rf_rdk7","134","1","27"
"rf_rdk7","134","1","28"
"rf_rdk7","134","1","29"
"rf_rdk7","134","1","30"
"rf_rdk7","134","1","31"
"rf_rdk7","134","1","32"
"rf_rdk7","134","1","33"
"rf_rdk7","134","1","34"
"rf_rdk7","134","1","35"
"rf_rdk7","134","1","36"
"rf_rdk7","134","1","37"
"rf_rdk7","134","1","38"
"rf_rdk7","134","1","39"
"rf_rdk7","134","1","40"
"rf_rdk7","134","1","41"
"rf_rdk7","134","1","42"
"rf_rdk7","134","1","43"
"rf_rdk7","134","1","44"
"rf_rdk7","134","1","45"
"rf_rdk7","134","1","46"
"rf_rdk7","134","1","47"
"rf_rdk7","134","1","48"
"rf_rdk7","134","1","49"
"rf_rdk7","134","1","50"
"rf_rdk7","116","1","1"
"rf_rdk7","116","1","2"
"rf_rdk7","116","1","3"
"rf_rdk7","116","1","4"
"rf_rdk7","116","1","5"
"rf_rdk7","116","1","6"
"rf_rdk7","116","1","7"
"rf_rdk7","116","1","8"
"rf_rdk7","116","1","9"
"rf_rdk7","116","1","10"
"rf_rdk7","116","1","11"
"rf_rdk7","116","1","12"
"rf_rdk7","116","1","13"
"rf_rdk7","116","1","14"
"rf_rdk7","116","1","15"
"rf_rdk7","116","1","16"
"rf_rdk7","116","1","17"
"rf_rdk7","116","1","18"
"rf_rdk7","116","1","19"
"rf_rdk7","116","1","20"
"rf_rdk7","116","1","21"
"rf_rdk7","116","1","22"
"rf_rdk7","116","1","23"
"rf_rdk7","116","1","24"
"rf_rdk7","116","1","25"
"rf_rdk7","116","1","26"
"rf_rdk7","116","1","27"
"rf_rdk7","116","1","28"
"rf_rdk7","116","1","29"
"rf_rdk7","116","1","30"
"rf_rdk7","116","1","31"
"rf_rdk7","116","1","32"
"rf_rdk7","116","1","33"
"rf_rdk7","116","1","34"
"rf_rdk7","116","1","35"
"rf_rdk7","116","1","36"
"rf_rdk7","116","1","37"
"rf_rdk7","116","1","38"
"rf_rdk7","116","1","39"
"rf_rdk7","116","1","40"
"rf_rdk7","116","1","41"
"rf_rdk7","116","1","42"
"rf_rdk7","116","1","43"
"rf_rdk7","116","1","44"
"rf_rdk7","116","1","45"
"rf_rdk7","116","1","46"
"rf_rdk7","116","1","47"
"rf_rdk7","116","1","48"
"rf_rdk7","116","1","49"
"rf_rdk7","116","1","50"
"rf_rdk7","11265","1","1"
"rf_rdk7","11265","1","2"
"rf_rdk7","11265","1","3"
"rf_rdk7","11265","1","4"
"rf_rdk7","11265","1","5"
"rf_rdk7","11265","1","6"
"rf_rdk7","11265","1","7"
"rf_rdk7","11265","1","8"
"rf_rdk7","11265","1","9"
"rf_rdk7","11265","1","10"
"rf_rdk7","11265","1","11"
"rf_rdk7","11265","1","12"
"rf_rdk7","11265","1","13"
"rf_rdk7","11265","1","14"
"rf_rdk7","11265","1","15"
"rf_rdk7","11265","1","16"
"rf_rdk7","11265","1","17"
"rf_rdk7","11265","1","18"
"rf_rdk7","11265","1","19"
"rf_rdk7","11265","1","20"
"rf_rdk7","11265","1","21"
"rf_rdk7","11265","1","22"
"rf_rdk7","11265","1","23"
"rf_rdk7","11265","1","24"
"rf_rdk7","11265","1","25"
"rf_rdk7","11265","1","26"
"rf_rdk7","11265","1","27"
"rf_rdk7","11265","1","28"
"rf_rdk7","11265","1","29"
"rf_rdk7","11265","1","30"
"rf_rdk7","11265","1","31"
"rf_rdk7","11265","1","32"
"rf_rdk7","11265","1","33"
"rf_rdk7","11265","1","34"
"rf_rdk7","11265","1","35"
"rf_rdk7","11265","1","36"
"rf_rdk7","11265","1","37"
"rf_rdk7","11265","1","38"
"rf_rdk7","11265","1","39"
"rf_rdk7","11265","1","40"
"rf_rdk7","11265","1","41"
"rf_rdk7","11265","1","42"
"rf_rdk7","11265","1","43"
"rf_rdk7","11265","1","44"
"rf_rdk7","11265","1","45"
"rf_rdk7","11265","1","46"
"rf_rdk7","11265","1","47"
"rf_rdk7","11265","1","48"
"rf_rdk7","11265","1","49"
"rf_rdk7","11265","1","50"
"rf_rdk7","10475","1","1"
"rf_rdk7","10475","1","2"
"rf_rdk7","10475","1","3"
"rf_rdk7","10475","1","4"
"rf_rdk7","10475","1","5"
"rf_rdk7","10475","1","6"
"rf_rdk7","10475","1","7"
"rf_rdk7","10475","1","8"
"rf_rdk7","10475","1","9"
"rf_rdk7","10475","1","10"
"rf_rdk7","10475","1","11"
"rf_rdk7","10475","1","12"
"rf_rdk7","10475","1","13"
"rf_rdk7","10475","1","14"
"rf_rdk7","10475","1","15"
"rf_rdk7","10475","1","16"
"rf_rdk7","10475","1","17"
"rf_rdk7","10475","1","18"
"rf_rdk7","10475","1","19"
"rf_rdk7","10475","1","20"
"rf_rdk7","10475","1","21"
"rf_rdk7","10475","1","22"
"rf_rdk7","10475","1","23"
"rf_rdk7","10475","1","24"
"rf_rdk7","10475","1","25"
"rf_rdk7","10475","1","26"
"rf_rdk7","10475","1","27"
"rf_rdk7","10475","1","28"
"rf_rdk7","10475","1","29"
"rf_rdk7","10475","1","30"
"rf_rdk7","10475","1","31"
"rf_rdk7","10475","1","32"
"rf_rdk7","10475","1","33"
"rf_rdk7","10475","1","34"
"rf_rdk7","10475","1","35"
"rf_rdk7","10475","1","36"
"rf_rdk7","10475","1","37"
"rf_rdk7","10475","1","38"
"rf_rdk7","10475","1","39"
"rf_rdk7","10475","1","40"
"rf_rdk7","10475","1","41"
"rf_rdk7","10475","1","42"
"rf_rdk7","10475","1","43"
"rf_rdk7","10475","1","44"
"rf_rdk7","10475","1","45"
"rf_rdk7","10475","1","46"
"rf_rdk7","10475","1","47"
"rf_rdk7","10475","1","48"
"rf_rdk7","10475","1","49"
"rf_rdk7","10475","1","50"
"rf_rdk7","12679","1","1"
"rf_rdk7","12679","1","2"
"rf_rdk7","12679","1","3"
"rf_rdk7","12679","1","4"
"rf_rdk7","12679","1","5"
"rf_rdk7","12679","1","6"
"rf_rdk7","12679","1","7"
"rf_rdk7","12679","1","8"
"rf_rdk7","12679","1","9"
"rf_rdk7","12679","1","10"
"rf_rdk7","12679","1","11"
"rf_rdk7","12679","1","12"
"rf_rdk7","12679","1","13"
"rf_rdk7","12679","1","14"
"rf_rdk7","12679","1","15"
"rf_rdk7","12679","1","16"
"rf_rdk7","12679","1","17"
"rf_rdk7","12679","1","18"
"rf_rdk7","12679","1","19"
"rf_rdk7","12679","1","20"
"rf_rdk7","12679","1","21"
"rf_rdk7","12679","1","22"
"rf_rdk7","12679","1","23"
"rf_rdk7","12679","1","24"
"rf_rdk7","12679","1","25"
"rf_rdk7","12679","1","26"
"rf_rdk7","12679","1","27"
"rf_rdk7","12679","1","28"
"rf_rdk7","12679","1","29"
"rf_rdk7","12679","1","30"
"rf_rdk7","12679","1","31"
"rf_rdk7","12679","1","32"
"rf_rdk7","12679","1","33"
"rf_rdk7","12679","1","34"
"rf_rdk7","12679","1","35"
"rf_rdk7","12679","1","36"
"rf_rdk7","12679","1","37"
"rf_rdk7","12679","1","38"
"rf_rdk7","12679","1","39"
"rf_rdk7","12679","1","40"
"rf_rdk7","12679","1","41"
"rf_rdk7","12679","1","42"
"rf_rdk7","12679","1","43"
"rf_rdk7","12679","1","44"
"rf_rdk7","12679","1","45"
"rf_rdk7","12679","1","46"
"rf_rdk7","12679","1","47"
"rf_rdk7","12679","1","48"
"rf_rdk7","12679","1","49"
"rf_rdk7","12679","1","50"
"rf_rdk7","10579","1","1"
"rf_rdk7","10579","1","2"
"rf_rdk7","10579","1","3"
"rf_rdk7","10579","1","4"
"rf_rdk7","10579","1","5"
"rf_rdk7","10579","1","6"
"rf_rdk7","10579","1","7"
"rf_rdk7","10579","1","8"
"rf_rdk7","10579","1","9"
"rf_rdk7","10579","1","10"
"rf_rdk7","10579","1","11"
"rf_rdk7","10579","1","12"
"rf_rdk7","10579","1","13"
"rf_rdk7","10579","1","14"
"rf_rdk7","10579","1","15"
"rf_rdk7","10579","1","16"
"rf_rdk7","10579","1","17"
"rf_rdk7","10579","1","18"
"rf_rdk7","10579","1","19"
"rf_rdk7","10579","1","20"
"rf_rdk7","10579","1","21"
"rf_rdk7","10579","1","22"
"rf_rdk7","10579","1","23"
"rf_rdk7","10579","1","24"
"rf_rdk7","10579","1","25"
"rf_rdk7","10579","1","26"
"rf_rdk7","10579","1","27"
"rf_rdk7","10579","1","28"
"rf_rdk7","10579","1","29"
"rf_rdk7","10579","1","30"
"rf_rdk7","10579","1","31"
"rf_rdk7","10579","1","32"
"rf_rdk7","10579","1","33"
"rf_rdk7","10579","1","34"
"rf_rdk7","10579","1","35"
"rf_rdk7","10579","1","36"
"rf_rdk7","10579","1","37"
"rf_rdk7","10579","1","38"
"rf_rdk7","10579","1","39"
"rf_rdk7","10579","1","40"
"rf_rdk7","10579","1","41"
"rf_rdk7","10579","1","42"
"rf_rdk7","10579","1","43"
"rf_rdk7","10579","1","44"
"rf_rdk7","10579","1","45"
"rf_rdk7","10579","1","46"
"rf_rdk7","10579","1","47"
"rf_rdk7","10579","1","48"
"rf_rdk7","10579","1","49"
"rf_rdk7","10579","1","50"
"rf_rdk7","11575","1","1"
"rf_rdk7","11575","1","2"
"rf_rdk7","11575","1","3"
"rf_rdk7","11575","1","4"
"rf_rdk7","11575","1","5"
